id_equipo,equipo,id_partido,fecha,enfrentamiento,resultado,puntos,tiros_campo_convertidos,tiros_campo_intentados,porcentaje_tiros_campo,triples_convertidos,triples_intentados,porcentaje_triples,libres_convertidos,libres_intentados,porcentaje_libres,asistencias,rebotes,perdidas,mas_menos
1610612744,Golden State Warriors,21600244,2016-11-26,GSW vs. MIN,W,115,45,81,0.556,11,22,0.5,14,17,0.824,25,45,18.0,13.0
1610612744,Golden State Warriors,21600259,2016-11-28,GSW vs. ATL,W,105,37,85,0.435,12,35,0.343,19,24,0.792,25,41,15.0,5.0
1610612744,Golden State Warriors,21600281,2016-12-01,GSW vs. HOU,L,127,43,104,0.413,12,44,0.273,29,37,0.784,31,54,17.0,-5.0
1610612744,Golden State Warriors,21600299,2016-12-03,GSW vs. PHX,W,138,49,78,0.628,14,21,0.667,26,34,0.765,37,38,17.0,29.0
1610612744,Golden State Warriors,21600314,2016-12-05,GSW vs. IND,W,142,54,104,0.519,14,37,0.378,20,26,0.769,45,54,11.0,36.0
1610612744,Golden State Warriors,21600330,2016-12-07,GSW @ LAC,W,115,42,89,0.472,7,31,0.226,24,29,0.828,32,46,10.0,17.0
1610612744,Golden State Warriors,21600335,2016-12-08,GSW @ UTA,W,106,39,80,0.488,12,29,0.414,16,23,0.696,26,47,17.0,7.0
1610612744,Golden State Warriors,21600351,2016-12-10,GSW @ MEM,L,89,34,77,0.442,9,27,0.333,12,20,0.6,15,42,23.0,-21.0
1610612744,Golden State Warriors,21600358,2016-12-11,GSW @ MIN,W,116,38,83,0.458,13,32,0.406,27,30,0.9,30,37,9.0,8.0
1610612744,Golden State Warriors,21600371,2016-12-13,GSW @ NOP,W,113,42,95,0.442,14,34,0.412,15,19,0.789,30,45,12.0,4.0
1610612744,Golden State Warriors,21600388,2016-12-15,GSW vs. NYK,W,103,45,96,0.469,9,32,0.281,4,8,0.5,41,57,17.0,13.0
1610612744,Golden State Warriors,21600405,2016-12-17,GSW vs. POR,W,135,51,87,0.586,14,28,0.5,19,26,0.731,36,56,15.0,45.0
1610612744,Golden State Warriors,21600427,2016-12-20,GSW vs. UTA,W,104,40,90,0.444,9,23,0.391,15,17,0.882,24,50,10.0,30.0
1610612744,Golden State Warriors,21600437,2016-12-22,GSW @ BKN,W,117,47,104,0.452,12,37,0.324,11,14,0.786,29,51,13.0,16.0
1610612744,Golden State Warriors,21600446,2016-12-23,GSW @ DET,W,119,43,77,0.558,11,27,0.407,22,24,0.917,35,41,23.0,6.0
1610612744,Golden State Warriors,21600457,2016-12-25,GSW @ CLE,L,108,37,77,0.481,9,30,0.3,25,29,0.862,25,42,20.0,-1.0
1610612744,Golden State Warriors,21600485,2016-12-28,GSW vs. TOR,W,121,46,81,0.568,14,23,0.609,15,18,0.833,33,51,20.0,10.0
1610612744,Golden State Warriors,21600501,2016-12-30,GSW vs. DAL,W,108,42,84,0.5,11,33,0.333,13,15,0.867,31,43,13.0,9.0
1610612744,Golden State Warriors,21600520,2017-01-02,GSW vs. DEN,W,127,50,95,0.526,11,25,0.44,16,21,0.762,33,43,13.0,8.0
1610612744,Golden State Warriors,21600534,2017-01-04,GSW vs. POR,W,125,44,87,0.506,13,36,0.361,24,29,0.828,31,39,15.0,8.0
1610612744,Golden State Warriors,21600550,2017-01-06,GSW vs. MEM,L,119,41,83,0.494,8,30,0.267,29,39,0.744,23,44,16.0,-9.0
1610612744,Golden State Warriors,21600566,2017-01-08,GSW @ SAC,W,117,45,89,0.506,10,29,0.345,17,20,0.85,33,46,17.0,11.0
1610612744,Golden State Warriors,21600578,2017-01-10,GSW vs. MIA,W,107,39,86,0.453,11,27,0.407,18,22,0.818,28,48,11.0,12.0
1610612744,Golden State Warriors,21600590,2017-01-12,GSW vs. DET,W,127,50,89,0.562,15,29,0.517,12,18,0.667,39,37,18.0,20.0
1610612744,Golden State Warriors,21600619,2017-01-16,GSW vs. CLE,W,126,46,91,0.505,15,34,0.441,19,24,0.792,37,58,17.0,35.0
1610612744,Golden State Warriors,21600634,2017-01-18,GSW vs. OKC,W,121,46,85,0.541,10,21,0.476,19,27,0.704,35,46,18.0,21.0
1610612744,Golden State Warriors,21600646,2017-01-20,GSW @ HOU,W,125,47,89,0.528,15,38,0.395,16,21,0.762,30,41,15.0,17.0
1610612744,Golden State Warriors,21600661,2017-01-22,GSW @ ORL,W,118,42,89,0.472,19,42,0.452,15,19,0.789,27,52,19.0,20.0
1610612744,Golden State Warriors,21600668,2017-01-23,GSW @ MIA,L,102,41,88,0.466,8,30,0.267,12,20,0.6,27,43,14.0,-3.0
1610612744,Golden State Warriors,21600687,2017-01-25,GSW @ CHA,W,113,39,82,0.476,11,28,0.393,24,27,0.889,23,41,12.0,10.0
1610612744,Golden State Warriors,21600707,2017-01-28,GSW vs. LAC,W,144,57,92,0.62,17,34,0.5,13,16,0.813,35,48,11.0,46.0
1610612744,Golden State Warriors,21600718,2017-01-29,GSW @ POR,W,113,36,79,0.456,8,26,0.308,33,39,0.846,28,39,18.0,2.0
1610612744,Golden State Warriors,21600741,2017-02-01,GSW vs. CHA,W,126,47,96,0.49,21,48,0.438,11,14,0.786,35,47,10.0,15.0
1610612744,Golden State Warriors,21600745,2017-02-02,GSW @ LAC,W,133,52,99,0.525,14,34,0.412,15,18,0.833,38,46,12.0,13.0
1610612744,Golden State Warriors,21600764,2017-02-04,GSW @ SAC,L,106,36,87,0.414,15,44,0.341,19,24,0.792,22,40,18.0,-3.0
1610612744,Golden State Warriors,21600792,2017-02-08,GSW vs. CHI,W,123,48,85,0.565,15,28,0.536,12,13,0.923,37,45,13.0,31.0
1610612744,Golden State Warriors,21600803,2017-02-10,GSW @ MEM,W,122,39,77,0.506,15,33,0.455,29,38,0.763,31,34,12.0,15.0
1610612744,Golden State Warriors,21600813,2017-02-11,GSW @ OKC,W,130,46,87,0.529,13,31,0.419,25,35,0.714,28,40,12.0,16.0
1610612744,Golden State Warriors,21600827,2017-02-13,GSW @ DEN,L,110,45,92,0.489,8,32,0.25,12,13,0.923,25,27,9.0,-22.0
1610612744,Golden State Warriors,21600847,2017-02-15,GSW vs. SAC,W,109,41,84,0.488,13,36,0.361,14,21,0.667,32,46,8.0,23.0
1610612744,Golden State Warriors,21600854,2017-02-23,GSW vs. LAC,W,123,43,81,0.531,13,25,0.52,24,26,0.923,31,53,21.0,10.0
1610612744,Golden State Warriors,21600873,2017-02-25,GSW vs. BKN,W,112,42,100,0.42,11,31,0.355,17,22,0.773,30,52,11.0,17.0
1610612744,Golden State Warriors,21600883,2017-02-27,GSW @ PHI,W,119,40,89,0.449,6,29,0.207,33,39,0.846,31,45,14.0,11.0
1610612744,Golden State Warriors,21600889,2017-02-28,GSW @ WAS,L,108,39,84,0.464,8,29,0.276,22,27,0.815,28,41,19.0,-4.0
1610612744,Golden State Warriors,21600906,2017-03-02,GSW @ CHI,L,87,34,88,0.386,6,30,0.2,13,14,0.929,23,41,15.0,-7.0
1610612744,Golden State Warriors,21600928,2017-03-05,GSW @ NYK,W,112,40,88,0.455,13,35,0.371,19,23,0.826,21,35,8.0,7.0
1610612744,Golden State Warriors,21600937,2017-03-06,GSW @ ATL,W,119,41,87,0.471,20,44,0.455,17,22,0.773,33,43,16.0,8.0
1610612744,Golden State Warriors,21600959,2017-03-08,GSW vs. BOS,L,86,37,84,0.44,6,30,0.2,6,9,0.667,23,46,18.0,-13.0
1610612744,Golden State Warriors,21600968,2017-03-10,GSW @ MIN,L,102,41,88,0.466,7,24,0.292,13,17,0.765,25,43,12.0,-1.0
1610612744,Golden State Warriors,21600980,2017-03-11,GSW @ SAS,L,85,33,92,0.359,5,17,0.294,14,23,0.609,19,49,15.0,-22.0
1610612744,Golden State Warriors,21601003,2017-03-14,GSW vs. PHI,W,106,32,88,0.364,14,32,0.438,28,35,0.8,24,43,18.0,2.0
1610612744,Golden State Warriors,21601019,2017-03-16,GSW vs. ORL,W,122,50,87,0.575,10,26,0.385,12,23,0.522,36,47,13.0,30.0
1610612744,Golden State Warriors,21601035,2017-03-18,GSW vs. MIL,W,117,45,75,0.6,12,23,0.522,15,19,0.789,30,44,14.0,25.0
1610612744,Golden State Warriors,21601049,2017-03-20,GSW @ OKC,W,111,40,83,0.482,15,33,0.455,16,21,0.762,28,46,17.0,16.0
1610612744,Golden State Warriors,21601055,2017-03-21,GSW @ DAL,W,112,43,78,0.551,13,30,0.433,13,16,0.813,34,46,16.0,25.0
1610612744,Golden State Warriors,21601081,2017-03-24,GSW vs. SAC,W,114,44,89,0.494,10,31,0.323,16,18,0.889,37,44,13.0,14.0
1610612744,Golden State Warriors,21601094,2017-03-26,GSW vs. MEM,W,106,39,71,0.549,17,31,0.548,11,15,0.733,30,37,18.0,12.0
1610612744,Golden State Warriors,21601108,2017-03-28,GSW @ HOU,W,113,45,88,0.511,11,41,0.268,12,16,0.75,33,44,17.0,7.0
1610612744,Golden State Warriors,21601118,2017-03-29,GSW @ SAS,W,110,43,85,0.506,13,26,0.5,11,11,1.0,31,35,15.0,12.0
1610612744,Golden State Warriors,21601136,2017-03-31,GSW vs. HOU,W,107,43,95,0.453,11,32,0.344,10,14,0.714,27,43,12.0,9.0
1610612744,Golden State Warriors,21601152,2017-04-02,GSW vs. WAS,W,139,50,88,0.568,16,36,0.444,23,26,0.885,34,44,16.0,24.0
1610612744,Golden State Warriors,21601162,2017-04-04,GSW vs. MIN,W,121,44,84,0.524,14,32,0.438,19,24,0.792,33,40,13.0,14.0
1610612744,Golden State Warriors,21601171,2017-04-05,GSW @ PHX,W,120,45,89,0.506,13,30,0.433,17,24,0.708,25,39,15.0,9.0
1610612744,Golden State Warriors,21601195,2017-04-08,GSW vs. NOP,W,123,49,96,0.51,10,33,0.303,15,16,0.938,37,53,9.0,22.0
1610612744,Golden State Warriors,21601211,2017-04-10,GSW vs. UTA,L,99,39,80,0.488,9,25,0.36,12,17,0.706,25,42,13.0,-6.0
1610612744,Golden State Warriors,21601229,2017-04-12,GSW vs. LAL,W,109,41,90,0.456,12,36,0.333,15,22,0.682,26,54,21.0,15.0
1610612744,Golden State Warriors,21700002,2017-10-17,GSW vs. HOU,L,121,43,80,0.538,16,30,0.533,19,21,0.905,34,41,17.0,-1.0
1610612744,Golden State Warriors,21700025,2017-10-20,GSW @ NOP,W,128,47,91,0.516,18,40,0.45,16,20,0.8,29,49,18.0,8.0
1610612744,Golden State Warriors,21700033,2017-10-21,GSW @ MEM,L,101,33,84,0.393,12,38,0.316,23,27,0.852,20,46,17.0,-10.0
1610612744,Golden State Warriors,21700045,2017-10-23,GSW @ DAL,W,133,48,86,0.558,15,39,0.385,22,26,0.846,33,50,16.0,30.0
1610612744,Golden State Warriors,21700063,2017-10-25,GSW vs. TOR,W,117,43,77,0.558,12,26,0.462,19,22,0.864,32,37,17.0,5.0
1610612744,Golden State Warriors,21700075,2017-10-27,GSW vs. WAS,W,120,46,95,0.484,10,38,0.263,18,20,0.9,33,53,18.0,3.0
1610612744,Golden State Warriors,21700091,2017-10-29,GSW vs. DET,L,107,44,77,0.571,10,27,0.37,9,12,0.75,29,40,26.0,-8.0
1610612744,Golden State Warriors,21700100,2017-10-30,GSW @ LAC,W,141,52,89,0.584,14,29,0.483,23,30,0.767,37,46,12.0,28.0
1610612744,Golden State Warriors,21700117,2017-11-02,GSW @ SAS,W,112,43,83,0.518,14,28,0.5,12,16,0.75,30,41,14.0,20.0
1610612744,Golden State Warriors,21700135,2017-11-04,GSW @ DEN,W,127,50,91,0.549,18,40,0.45,9,17,0.529,38,41,15.0,19.0
1610612744,Golden State Warriors,21700148,2017-11-06,GSW vs. MIA,W,97,32,87,0.368,11,32,0.344,22,24,0.917,20,51,15.0,17.0
1610612744,Golden State Warriors,21700163,2017-11-08,GSW vs. MIN,W,125,48,85,0.565,15,36,0.417,14,18,0.778,37,45,19.0,24.0
1610612744,Golden State Warriors,21700184,2017-11-11,GSW vs. PHI,W,135,48,82,0.585,14,27,0.519,25,26,0.962,31,39,22.0,21.0
1610612744,Golden State Warriors,21700199,2017-11-13,GSW vs. ORL,W,110,44,88,0.5,8,23,0.348,14,16,0.875,35,50,16.0,10.0
1610612744,Golden State Warriors,21700215,2017-11-16,GSW @ BOS,L,88,33,82,0.402,10,32,0.313,12,19,0.632,22,47,15.0,-4.0
1610612744,Golden State Warriors,21700231,2017-11-18,GSW @ PHI,W,124,50,91,0.549,7,23,0.304,17,20,0.85,25,48,13.0,8.0
1610612744,Golden State Warriors,21700236,2017-11-19,GSW @ BKN,W,118,46,90,0.511,10,24,0.417,16,23,0.696,29,57,15.0,7.0
1610612744,Golden State Warriors,21700263,2017-11-22,GSW @ OKC,L,91,33,80,0.413,10,31,0.323,15,18,0.833,22,39,22.0,-17.0
1610612744,Golden State Warriors,21700276,2017-11-24,GSW vs. CHI,W,143,53,91,0.582,16,36,0.444,21,21,1.0,36,49,11.0,49.0
1610612744,Golden State Warriors,21700284,2017-11-25,GSW vs. NOP,W,110,39,94,0.415,10,33,0.303,22,27,0.815,30,44,10.0,15.0
1610612744,Golden State Warriors,21700296,2017-11-27,GSW vs. SAC,L,106,40,80,0.5,16,37,0.432,10,14,0.714,31,36,15.0,-4.0
1610612744,Golden State Warriors,21700312,2017-11-29,GSW @ LAL,W,127,47,94,0.5,12,30,0.4,21,28,0.75,30,49,22.0,4.0
1610612744,Golden State Warriors,21700318,2017-12-01,GSW @ ORL,W,133,55,88,0.625,12,24,0.5,11,11,1.0,46,42,19.0,21.0
1610612744,Golden State Warriors,21700335,2017-12-03,GSW @ MIA,W,123,47,84,0.56,11,30,0.367,18,24,0.75,32,41,10.0,28.0
1610612744,Golden State Warriors,21700346,2017-12-04,GSW @ NOP,W,125,45,87,0.517,16,33,0.485,19,27,0.704,36,40,17.0,10.0
1610612744,Golden State Warriors,21700358,2017-12-06,GSW @ CHA,W,101,40,84,0.476,11,30,0.367,10,13,0.769,26,47,15.0,14.0
1610612744,Golden State Warriors,21700368,2017-12-08,GSW @ DET,W,102,39,81,0.481,7,26,0.269,17,22,0.773,29,45,14.0,4.0
1610612744,Golden State Warriors,21700395,2017-12-11,GSW vs. POR,W,111,44,80,0.55,10,20,0.5,13,17,0.765,26,42,14.0,7.0
1610612744,Golden State Warriors,21700417,2017-12-14,GSW vs. DAL,W,112,47,78,0.603,11,22,0.5,7,9,0.778,35,41,16.0,15.0
1610612744,Golden State Warriors,21700450,2017-12-18,GSW @ LAL,W,116,43,107,0.402,11,34,0.324,19,21,0.905,25,61,15.0,2.0
1610612744,Golden State Warriors,21700464,2017-12-20,GSW vs. MEM,W,97,34,74,0.459,7,21,0.333,22,25,0.88,26,44,16.0,13.0
1610612744,Golden State Warriors,21700479,2017-12-22,GSW vs. LAL,W,113,42,85,0.494,7,24,0.292,22,27,0.815,24,42,16.0,7.0
1610612744,Golden State Warriors,21700489,2017-12-23,GSW vs. DEN,L,81,32,84,0.381,3,27,0.111,14,17,0.824,25,38,18.0,-15.0
1610612744,Golden State Warriors,21700494,2017-12-25,GSW vs. CLE,W,99,38,82,0.463,10,37,0.27,13,17,0.765,28,47,15.0,7.0
1610612744,Golden State Warriors,21700514,2017-12-27,GSW vs. UTA,W,126,51,86,0.593,11,23,0.478,13,17,0.765,37,50,16.0,25.0
1610612744,Golden State Warriors,21700528,2017-12-29,GSW vs. CHA,L,100,40,87,0.46,8,22,0.364,12,13,0.923,32,43,18.0,-11.0
1610612744,Golden State Warriors,21700535,2017-12-30,GSW vs. MEM,W,141,50,85,0.588,18,33,0.545,23,25,0.92,37,38,10.0,13.0
1610612744,Golden State Warriors,21700562,2018-01-03,GSW @ DAL,W,125,48,91,0.527,13,32,0.406,16,19,0.842,36,46,14.0,3.0
1610612744,Golden State Warriors,21700566,2018-01-04,GSW @ HOU,W,124,48,87,0.552,13,30,0.433,15,20,0.75,35,45,13.0,10.0
1610612744,Golden State Warriors,21700578,2018-01-06,GSW @ LAC,W,121,39,94,0.415,13,39,0.333,30,37,0.811,31,54,17.0,16.0
1610612744,Golden State Warriors,21700597,2018-01-08,GSW vs. DEN,W,124,48,85,0.565,13,30,0.433,15,21,0.714,33,43,16.0,10.0
1610612744,Golden State Warriors,21700613,2018-01-10,GSW vs. LAC,L,106,38,79,0.481,8,23,0.348,22,26,0.846,26,33,16.0,-19.0
1610612744,Golden State Warriors,21700622,2018-01-12,GSW @ MIL,W,108,44,79,0.557,5,15,0.333,15,18,0.833,28,43,11.0,14.0
1610612744,Golden State Warriors,21700631,2018-01-13,GSW @ TOR,W,127,47,81,0.58,9,24,0.375,24,28,0.857,28,30,7.0,2.0
1610612744,Golden State Warriors,21700646,2018-01-15,GSW @ CLE,W,118,41,85,0.482,12,32,0.375,24,30,0.8,33,48,17.0,10.0
1610612744,Golden State Warriors,21700657,2018-01-17,GSW @ CHI,W,119,42,84,0.5,13,33,0.394,22,25,0.88,24,49,15.0,7.0
1610612744,Golden State Warriors,21700679,2018-01-20,GSW @ HOU,L,108,40,82,0.488,17,36,0.472,11,15,0.733,31,33,19.0,-8.0
1610612744,Golden State Warriors,21700699,2018-01-23,GSW vs. NYK,W,123,46,83,0.554,13,30,0.433,18,20,0.9,40,36,12.0,11.0
1610612744,Golden State Warriors,21700713,2018-01-25,GSW vs. MIN,W,126,48,89,0.539,21,37,0.568,9,15,0.6,37,47,16.0,13.0
1610612744,Golden State Warriors,21700728,2018-01-27,GSW vs. BOS,W,109,38,84,0.452,10,27,0.37,23,26,0.885,19,43,12.0,4.0
1610612744,Golden State Warriors,21700751,2018-01-30,GSW @ UTA,L,99,39,85,0.459,5,25,0.2,16,21,0.762,27,37,20.0,-30.0
1610612744,Golden State Warriors,21700774,2018-02-02,GSW @ SAC,W,119,44,80,0.55,17,33,0.515,14,16,0.875,25,51,25.0,15.0
1610612744,Golden State Warriors,21700782,2018-02-03,GSW @ DEN,L,108,43,86,0.5,8,31,0.258,14,23,0.609,28,42,14.0,-7.0
1610612744,Golden State Warriors,21700803,2018-02-06,GSW vs. OKC,L,105,37,76,0.487,8,28,0.286,23,31,0.742,27,45,25.0,-20.0
1610612744,Golden State Warriors,21700815,2018-02-08,GSW vs. DAL,W,121,45,88,0.511,14,29,0.483,17,20,0.85,37,51,16.0,18.0
1610612744,Golden State Warriors,21700831,2018-02-10,GSW vs. SAS,W,122,48,85,0.565,12,27,0.444,14,15,0.933,35,44,16.0,17.0
1610612744,Golden State Warriors,21700846,2018-02-12,GSW vs. PHX,W,129,52,89,0.584,11,26,0.423,14,21,0.667,36,49,12.0,46.0
1610612744,Golden State Warriors,21700864,2018-02-14,GSW @ POR,L,117,43,90,0.478,13,37,0.351,18,19,0.947,24,41,16.0,-6.0
1610612744,Golden State Warriors,21700872,2018-02-22,GSW vs. LAC,W,134,47,76,0.618,14,25,0.56,26,34,0.765,31,32,15.0,7.0
1610612744,Golden State Warriors,21700887,2018-02-24,GSW vs. OKC,W,112,42,89,0.472,17,38,0.447,11,13,0.846,36,54,16.0,32.0
1610612744,Golden State Warriors,21700900,2018-02-26,GSW @ NYK,W,125,44,85,0.518,15,31,0.484,22,26,0.846,31,43,12.0,14.0
1610612744,Golden State Warriors,21700917,2018-02-28,GSW @ WAS,W,109,37,72,0.514,10,24,0.417,25,30,0.833,24,36,14.0,8.0
1610612744,Golden State Warriors,21700928,2018-03-02,GSW @ ATL,W,114,42,79,0.532,11,31,0.355,19,22,0.864,33,35,18.0,5.0
1610612744,Golden State Warriors,21700963,2018-03-06,GSW vs. BKN,W,114,47,83,0.566,11,23,0.478,9,11,0.818,30,41,17.0,13.0
1610612744,Golden State Warriors,21700976,2018-03-08,GSW vs. SAS,W,110,41,95,0.432,8,30,0.267,20,23,0.87,30,49,10.0,3.0
1610612744,Golden State Warriors,21700984,2018-03-09,GSW @ POR,L,108,38,78,0.487,12,28,0.429,20,24,0.833,20,33,12.0,-17.0
1610612744,Golden State Warriors,21700994,2018-03-11,GSW @ MIN,L,103,37,91,0.407,10,36,0.278,19,21,0.905,22,50,13.0,-6.0
1610612744,Golden State Warriors,21701019,2018-03-14,GSW vs. LAL,W,117,44,81,0.543,6,20,0.3,23,28,0.821,25,50,21.0,11.0
1610612744,Golden State Warriors,21701033,2018-03-16,GSW vs. SAC,L,93,34,81,0.42,12,26,0.462,13,18,0.722,21,40,12.0,-5.0
1610612744,Golden State Warriors,21701044,2018-03-17,GSW @ PHX,W,124,50,95,0.526,13,31,0.419,11,14,0.786,29,43,14.0,15.0
1610612744,Golden State Warriors,21701056,2018-03-19,GSW @ SAS,L,75,30,74,0.405,3,19,0.158,12,16,0.75,17,36,15.0,-14.0
1610612744,Golden State Warriors,21701087,2018-03-23,GSW vs. ATL,W,106,42,93,0.452,12,30,0.4,10,11,0.909,28,46,7.0,12.0
1610612744,Golden State Warriors,21701102,2018-03-25,GSW vs. UTA,L,91,38,91,0.418,6,15,0.4,9,10,0.9,24,41,11.0,-19.0
1610612744,Golden State Warriors,21701114,2018-03-27,GSW vs. IND,L,81,35,86,0.407,5,17,0.294,6,9,0.667,21,51,17.0,-11.0
1610612744,Golden State Warriors,21701128,2018-03-29,GSW vs. MIL,L,107,41,75,0.547,10,20,0.5,15,15,1.0,26,31,19.0,-9.0
1610612744,Golden State Warriors,21701142,2018-03-31,GSW @ SAC,W,112,41,83,0.494,9,26,0.346,21,28,0.75,28,42,11.0,16.0
1610612744,Golden State Warriors,21701153,2018-04-01,GSW vs. PHX,W,117,48,89,0.539,13,28,0.464,8,9,0.889,31,45,15.0,10.0
1610612744,Golden State Warriors,21701163,2018-04-03,GSW @ OKC,W,111,41,83,0.494,8,29,0.276,21,24,0.875,27,40,13.0,4.0
1610612744,Golden State Warriors,21701175,2018-04-05,GSW @ IND,L,106,37,83,0.446,9,29,0.31,23,24,0.958,29,39,16.0,-20.0
1610612744,Golden State Warriors,21701195,2018-04-07,GSW vs. NOP,L,120,49,90,0.544,15,33,0.455,7,11,0.636,31,42,17.0,-6.0
1610612744,Golden State Warriors,21701203,2018-04-08,GSW @ PHX,W,117,47,90,0.522,13,32,0.406,10,15,0.667,27,41,11.0,17.0
1610612744,Golden State Warriors,21701217,2018-04-10,GSW @ UTA,L,79,30,86,0.349,5,19,0.263,14,16,0.875,14,39,16.0,-40.0
1610612744,Golden State Warriors,21800002,2018-10-16,GSW vs. OKC,W,108,42,95,0.442,7,26,0.269,17,18,0.944,28,58,21.0,8.0
1610612744,Golden State Warriors,21800024,2018-10-19,GSW @ UTA,W,124,49,87,0.563,10,19,0.526,16,18,0.889,27,43,16.0,1.0
1610612744,Golden State Warriors,21800038,2018-10-21,GSW @ DEN,L,98,36,79,0.456,7,29,0.241,19,24,0.792,22,40,19.0,-2.0
1610612744,Golden State Warriors,21800047,2018-10-22,GSW vs. PHX,W,123,45,88,0.511,14,37,0.378,19,26,0.731,35,40,14.0,20.0
1610612744,Golden State Warriors,21800062,2018-10-24,GSW vs. WAS,W,144,53,92,0.576,15,33,0.455,23,25,0.92,37,48,18.0,22.0
1610612744,Golden State Warriors,21800068,2018-10-26,GSW @ NYK,W,128,51,87,0.586,16,33,0.485,10,12,0.833,26,39,14.0,28.0
1610612744,Golden State Warriors,21800083,2018-10-28,GSW @ BKN,W,120,44,89,0.494,11,33,0.333,21,24,0.875,28,47,12.0,6.0
1610612744,Golden State Warriors,21800091,2018-10-29,GSW @ CHI,W,149,53,96,0.552,24,45,0.533,19,26,0.731,34,49,7.0,25.0
1610612744,Golden State Warriors,21800108,2018-10-31,GSW vs. NOP,W,131,47,89,0.528,16,32,0.5,21,30,0.7,39,46,17.0,10.0
1610612744,Golden State Warriors,21800124,2018-11-02,GSW vs. MIN,W,116,43,88,0.489,13,34,0.382,17,22,0.773,31,61,16.0,17.0
1610612744,Golden State Warriors,21800147,2018-11-05,GSW vs. MEM,W,117,41,81,0.506,13,24,0.542,22,23,0.957,29,46,13.0,16.0
1610612744,Golden State Warriors,21800166,2018-11-08,GSW vs. MIL,L,111,42,87,0.483,10,28,0.357,17,22,0.773,31,38,18.0,-23.0
1610612744,Golden State Warriors,21800182,2018-11-10,GSW vs. BKN,W,116,46,83,0.554,7,16,0.438,17,21,0.81,27,36,10.0,16.0
1610612744,Golden State Warriors,21800198,2018-11-12,GSW @ LAC,L,116,44,94,0.468,12,31,0.387,16,23,0.696,27,46,17.0,-5.0
1610612744,Golden State Warriors,21800201,2018-11-13,GSW vs. ATL,W,110,39,91,0.429,12,27,0.444,20,21,0.952,28,48,13.0,7.0
1610612744,Golden State Warriors,21800213,2018-11-15,GSW @ HOU,L,86,32,76,0.421,4,18,0.222,18,22,0.818,18,44,17.0,-21.0
1610612744,Golden State Warriors,21800232,2018-11-17,GSW @ DAL,L,109,42,94,0.447,9,33,0.273,16,17,0.941,24,47,12.0,-3.0
1610612744,Golden State Warriors,21800238,2018-11-18,GSW @ SAS,L,92,35,86,0.407,5,26,0.192,17,21,0.81,20,46,12.0,-12.0
1610612744,Golden State Warriors,21800264,2018-11-21,GSW vs. OKC,L,95,36,83,0.434,7,29,0.241,16,24,0.667,24,42,17.0,-28.0
1610612744,Golden State Warriors,21800277,2018-11-23,GSW vs. POR,W,125,48,85,0.565,17,32,0.531,12,16,0.75,29,43,15.0,28.0
1610612744,Golden State Warriors,21800285,2018-11-24,GSW vs. SAC,W,117,41,88,0.466,10,34,0.294,25,29,0.862,28,54,15.0,1.0
1610612744,Golden State Warriors,21800300,2018-11-26,GSW vs. ORL,W,116,41,84,0.488,13,35,0.371,21,23,0.913,21,46,15.0,6.0
1610612744,Golden State Warriors,21800316,2018-11-29,GSW @ TOR,L,128,50,103,0.485,11,30,0.367,17,20,0.85,27,46,15.0,-3.0
1610612744,Golden State Warriors,21800331,2018-12-01,GSW @ DET,L,102,39,85,0.459,6,26,0.231,18,21,0.857,23,44,15.0,-9.0
1610612744,Golden State Warriors,21800344,2018-12-03,GSW @ ATL,W,128,48,82,0.585,13,24,0.542,19,22,0.864,33,39,20.0,17.0
1610612744,Golden State Warriors,21800355,2018-12-05,GSW @ CLE,W,129,45,85,0.529,18,34,0.529,21,24,0.875,29,46,9.0,24.0
1610612744,Golden State Warriors,21800377,2018-12-07,GSW @ MIL,W,105,40,89,0.449,19,46,0.413,6,7,0.857,32,43,18.0,10.0
1610612744,Golden State Warriors,21800400,2018-12-10,GSW vs. MIN,W,116,39,93,0.419,19,43,0.442,19,21,0.905,25,49,17.0,8.0
1610612744,Golden State Warriors,21800415,2018-12-12,GSW vs. TOR,L,93,39,82,0.476,6,26,0.231,9,13,0.692,28,40,19.0,-20.0
1610612744,Golden State Warriors,21800428,2018-12-14,GSW @ SAC,W,130,44,96,0.458,15,40,0.375,27,36,0.75,32,60,18.0,5.0
1610612744,Golden State Warriors,21800449,2018-12-17,GSW vs. MEM,W,110,37,85,0.435,12,31,0.387,24,27,0.889,23,42,10.0,17.0
1610612744,Golden State Warriors,21800464,2018-12-19,GSW @ UTA,L,103,38,95,0.4,10,31,0.323,17,18,0.944,18,48,12.0,-5.0
1610612744,Golden State Warriors,21800484,2018-12-22,GSW vs. DAL,W,120,45,98,0.459,15,43,0.349,15,16,0.938,34,54,13.0,4.0
1610612744,Golden State Warriors,21800494,2018-12-23,GSW vs. LAC,W,129,42,93,0.452,14,40,0.35,31,36,0.861,22,46,7.0,2.0
1610612744,Golden State Warriors,21800500,2018-12-25,GSW vs. LAL,L,101,38,93,0.409,9,36,0.25,16,21,0.762,28,37,14.0,-26.0
1610612744,Golden State Warriors,21800516,2018-12-27,GSW vs. POR,L,109,45,106,0.425,13,44,0.295,6,15,0.4,36,59,15.0,-1.0
1610612744,Golden State Warriors,21800534,2018-12-29,GSW @ POR,W,115,40,80,0.5,12,25,0.48,23,28,0.821,27,42,12.0,10.0
