equipo,nombre,n,media_lambda,varianza,desviacion_estandar,minimo,maximo,asimetria,curtosis,ratio_varianza_media,adf_estadistico,adf_p_valor,adf_conclusion,kpss_estadistico,kpss_p_valor,kpss_conclusion,lambda_global,lambda_local,lambda_visitante,aic_homogeneo,aic_no_homogeneo,conclusion_no_homogeneo,umbral_evento,n_eventos,lambda_exp,media_tiempos_entre_eventos,P_WW,P_WL,P_LW,P_LL,pi_W,pi_L,prop_W,ultimo,prob_W_sig,prediccion
celtics,Boston Celtics,164,118.42073170731707,142.01200922070197,11.91687917286661,76.0,155.0,-0.15108861057058162,0.7458262545666265,1.1992157722153918,-12.411554924081594,4.332211964464456e-23,Serie ESTACIONARIA (rechaza H0 de raiz unitaria),0.7940297169657167,0.01,Serie NO estacionaria (rechaza H0 de estacionariedad),118.42073170731707,120.03658536585365,116.8048780487805,1284.755360010596,1283.1393165873762,El modelo NO HOMOGENEO tiene mejor AIC. Lambda varia significativamente entre partidos de local y visitante.,130.3376108801837,23,0.1456953642384106,6.863636363636363,0.7338709677419355,0.2661290322580645,0.8461538461538461,0.15384615384615385,0.7607361963190183,0.23926380368098157,0.7621951219512195,W,0.7338709677419355,W
