equipo,nombre,n,media_lambda,varianza,desviacion_estandar,minimo,maximo,asimetria,curtosis,ratio_varianza_media,adf_estadistico,adf_p_valor,adf_conclusion,kpss_estadistico,kpss_p_valor,kpss_conclusion,lambda_global,lambda_local,lambda_visitante,aic_homogeneo,aic_no_homogeneo,conclusion_no_homogeneo,umbral_evento,n_eventos,lambda_exp,media_tiempos_entre_eventos,P_WW,P_WL,P_LW,P_LL,pi_W,pi_L,prop_W,ultimo,prob_W_sig,prediccion
lakers,Los Angeles Lakers,164,115.71341463414635,157.60689321832243,12.55415840342643,80.0,150.0,-0.07507864085518412,0.025309318788347746,1.3620451329401315,-4.85683434292325,4.228813086449057e-05,Serie ESTACIONARIA (rechaza H0 de raiz unitaria),0.3327420408118312,0.1,Serie ESTACIONARIA (no rechaza H0),115.71341463414635,117.13253012048193,114.25925925925925,1307.2173002919535,1306.2921802638848,El modelo NO HOMOGENEO tiene mejor AIC. Lambda varia significativamente entre partidos de local y visitante.,128.2675730375728,26,0.1582278481012658,6.32,0.5876288659793815,0.41237113402061853,0.6060606060606061,0.3939393939393939,0.5950920245398773,0.4049079754601227,0.5914634146341463,L,0.6060606060606061,W
