equipo,nombre,n,media_lambda,varianza,desviacion_estandar,minimo,maximo,asimetria,curtosis,ratio_varianza_media,adf_estadistico,adf_p_valor,adf_conclusion,kpss_estadistico,kpss_p_valor,kpss_conclusion,lambda_global,lambda_local,lambda_visitante,aic_homogeneo,aic_no_homogeneo,conclusion_no_homogeneo,umbral_evento,n_eventos,lambda_exp,media_tiempos_entre_eventos,P_WW,P_WL,P_LW,P_LL,pi_W,pi_L,prop_W,ultimo,prob_W_sig,prediccion
nuggets,Denver Nuggets,164,117.8048780487805,172.4131469363474,13.130618680639058,84.0,149.0,-0.08590087444827747,-0.213816188584528,1.4635484522547086,-13.241318834043412,9.158843976280068e-25,Serie ESTACIONARIA (rechaza H0 de raiz unitaria),0.8638231134323735,0.01,Serie NO estacionaria (rechaza H0 de estacionariedad),117.8048780487805,120.63414634146342,114.97560975609755,1326.9527226907271,1317.8079658723595,El modelo NO HOMOGENEO tiene mejor AIC. Lambda varia significativamente entre partidos de local y visitante.,130.93549672941955,27,0.17333333333333334,5.769230769230769,0.6226415094339622,0.37735849056603776,0.7017543859649122,0.2982456140350877,0.6503067484662577,0.3496932515337424,0.6524390243902439,W,0.6226415094339622,W
